freq_paiement;langue;type_prof;alimentation;type_territoire;utilisation;presence_alarme;marque_voiture;sexe;cout1;cout2;cout3;cout4;nbsin;exposition;cout;age;duree_permis
mensuel;F;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;F;;;;;0;0,02739726;;35;16
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;F;;;;;0;0,997260274;;33;13
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;F;;;;;0;0,997260274;;34;14
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;F;;;;;0;0,997260274;;35;15
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;F;;;;;0;1;;36;16
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;F;;;;;0;0,997260274;;37;17
annuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;MITSUBISHI;F;;;;;0;0,997260274;;39;19
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;F;;;;;0;1;;52;26
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,997260274;;53;27
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,126027397;;54;28
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,032876712;;54;28
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;HONDA;F;;;;;0;0,002739726;;54;28
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;HONDA;F;;;;;0;0,997260274;;55;29
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;HONDA;F;3066,459627;;;;1;1;3066,46;56;30
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;HONDA;F;;;;;0;0,002739726;;57;31
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;HONDA;F;;;;;0;0,057534247;;57;31
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,739726027;;58;32
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,254794521;;58;32
annuel;A;Hockeyeur;Carnivore;Urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,810958904;;59;33
annuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;43;24
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,304109589;;46;25
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,997260274;;47;26
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,257534247;;48;27
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,736986301;;48;27
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;2490,254658;282,9068323;;;2;0,909589041;2773,16;49;28
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,084931507;;50;29
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;1;;50;29
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,342465753;;52;31
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,997260274;;53;32
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;AUDI;F;;;;;0;0,997260274;;41;21
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;AUDI;F;;;;;0;0,997260274;;42;22
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;AUDI;F;209,3850932;;;;1;0,997260274;209,39;43;23
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;AUDI;F;;;;;0;1;;44;24
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;AUDI;F;;;;;0;0,057534247;;45;25
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;AUDI;F;;;;;0;0,095890411;;45;25
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;MERCEDES-BENZ;F;;;;;0;0,838356164;;45;25
mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;non;MERCEDES-BENZ;F;;;;;0;1;;48;28
annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;FORD;M;;;;;0;1;;32;15
annuel;A;Informaticien;Carnivore;Urbain;Loisir;non;FORD;M;;;;;0;0,580821918;;33;16
annuel;A;Informaticien;Carnivore;Urbain;Loisir;non;FORD;M;;;;;0;0,41369863;;34;17
annuel;A;Informaticien;Carnivore;Urbain;Loisir;non;FORD;M;235,5279503;;;;1;0,997260274;235,53;34;17
annuel;A;Informaticien;Carnivore;Urbain;Loisir;non;FORD;M;;;;;0;0,243835616;;35;18
annuel;A;Technicien;Carnivore;Urbain;Loisir;non;FORD;F;;;;;0;0,254794521;;35;18
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;3567,360248;;;;1;1;3567,36;35;15
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,997260274;;36;16
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,997260274;;37;17
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,997260274;;38;18
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;1;;39;19
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,673972603;;41;21
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;HONDA;F;271,6832298;;;;1;0,320547945;271,68;41;21
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;1;;45;22
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;46;23
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,610958904;;47;24
annuel;A;Technicien;Carnivore;Urbain;Loisir;oui;VOLKSWAGEN;F;136,8944099;;;;1;0,383561644;136,89;47;24
annuel;A;Technicien;Carnivore;Urbain;Loisir;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;48;25
annuel;A;Technicien;Végétarien;Urbain;Loisir;oui;VOLKSWAGEN;F;166,8881988;;;;1;0,073972603;166,89;49;26
annuel;A;Technicien;Végétarien;Urbain;Loisir;oui;VOLKSWAGEN;F;;;;;0;0,030136986;;49;26
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,032876712;;35;15
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,457534247;;35;15
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,504109589;;35;15
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;237,4099379;;;;1;0,997260274;237,41;36;16
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;37;17
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;38;18
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;1;;39;19
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;41;21
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;42;22
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;1;;43;23
annuel;F;Autre;Végétarien;Semi-urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;0,791780822;;29;10
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;Autres;M;;;;;0;1;;35;15
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;Autres;M;;;;;0;0,997260274;;36;16
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;38;18
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;41;21
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;SEAT;M;;;;;0;0,997260274;;55;31
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;SEAT;M;;;;;0;0,298630137;;56;32
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SEAT;M;;;;;0;0,383561644;;57;33
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SEAT;M;;;;;0;0,339726027;;58;34
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;SEAT;M;;;;;0;0,843835616;;58;34
annuel;A;Informaticien;Végétalien;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;1399,242236;;;;1;1;1399,24;45;20
annuel;A;Informaticien;Végétalien;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,997260274;;47;22
annuel;A;Informaticien;Végétalien;Urbain;Travail-quotidien;non;VOLKSWAGEN;F;;;;;0;0,997260274;;48;23
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;BMW;M;;;;;0;0,602739726;;44;13
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;BMW;M;;;;;0;0,194520548;;44;13
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,17260274;;45;14
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,454794521;;45;14
mensuel;A;Actuaire;Carnivore;Urbain;Travail-occasionnel;non;TOYOTA;M;855,7701863;;;;1;0,997260274;855,77;33;14
mensuel;A;Actuaire;Carnivore;Urbain;Travail-occasionnel;non;TOYOTA;M;879,4658385;;;;1;0,997260274;879,47;34;15
mensuel;A;Actuaire;Carnivore;Urbain;Travail-occasionnel;non;TOYOTA;M;;;;;0;0,852054795;;35;16
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;1470,503106;;;;1;1;1470,5;45;15
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;1;;49;19
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,997260274;;50;20
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,84109589;;51;21
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,002739726;;52;22
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;1;;53;23
mensuel;A;Médecin;Végétarien;Urbain;Travail-occasionnel;non;GM;M;;;;;0;1;;24;10
mensuel;A;Médecin;Végétarien;Urbain;Travail-occasionnel;non;GM;M;;;;;0;0,997260274;;25;11
mensuel;A;Médecin;Végétarien;Urbain;Travail-occasionnel;non;GM;M;;;;;0;0,235616438;;26;12
mensuel;A;Médecin;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,04109589;;26;12
mensuel;A;Médecin;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,668493151;;26;12
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;TOYOTA;F;;;;;0;0,997260274;;63;21
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;TOYOTA;F;;;;;0;0,205479452;;65;23
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;TOYOTA;F;;;;;0;0,997260274;;65;23
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;TOYOTA;F;;;;;0;1;;66;24
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;TOYOTA;F;38,47826087;;;;1;0,97260274;38,48;67;25
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;non;AUDI;M;;;;;0;0,22739726;;62;33
mensuel;A;Informaticien;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;1;;61;28
mensuel;A;Informaticien;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;0,997260274;;62;29
mensuel;A;Informaticien;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;0,997260274;;63;30
mensuel;A;Informaticien;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;0,997260274;;64;31
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;0,342465753;;66;33
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;0,997260274;;66;33
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;0,780821918;;68;35
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;RENAULT;M;;;;;0;0,21369863;;69;36
annuel;F;Informaticien;Carnivore;Rural;Travail-occasionnel;non;VOLKSWAGEN;F;;;;;0;0,997260274;;32;14
annuel;F;Informaticien;Carnivore;Rural;Travail-occasionnel;non;VOLKSWAGEN;F;;;;;0;0,745205479;;33;15
mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;oui;HONDA;F;;;;;0;0,865753425;;35;10
mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;oui;GM;F;;;;;0;0,131506849;;36;11
mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;36;11
mensuel;F;Avocat;Carnivore;Rural;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;37;12
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;FORD;F;;;;;0;0,276712329;;39;14
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,720547945;;39;14
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;40;15
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;42;17
mensuel;F;Technicien;Végétalien;Semi-urbain;Loisir;oui;VOLKSWAGEN;F;;;;;0;0,956164384;;57;27
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;VOLKSWAGEN;F;;;;;0;0,04109589;;58;28
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;58;28
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;59;29
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;VOLKSWAGEN;F;481,9627329;666,9130435;;;2;0,997260274;1148,88;60;30
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;VOLKSWAGEN;F;;;;;0;0,043835616;;61;31
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;VOLKSWAGEN;F;1235,111801;;;;1;0,879452055;1235,11;61;31
mensuel;F;Ingénieur;Végétalien;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,997260274;;63;36
mensuel;F;Ingénieur;Végétarien;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,997260274;;64;37
mensuel;F;Ingénieur;Végétarien;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,079452055;;65;38
mensuel;F;Ingénieur;Végétarien;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,915068493;;65;38
mensuel;F;Ingénieur;Végétarien;Semi-urbain;Travail-occasionnel;non;FORD;M;;;;;0;1;;66;39
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;SUBARU;M;;;;;0;1;;49;28
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;SUBARU;M;777,0124224;;;;1;0,997260274;777,01;50;29
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;SUBARU;M;;;;;0;0,997260274;;51;30
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;SUBARU;M;;;;;0;0,997260274;;52;31
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;SUBARU;M;;;;;0;1;;53;32
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;SUBARU;M;;;;;0;0,715068493;;54;33
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;SUBARU;M;;;;;0;0,279452055;;55;34
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;35;14
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;36;15
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;1;;37;16
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;38;17
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;39;18
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;40;19
annuel;F;Médecin;Végétarien;Urbain;Travail-quotidien;oui;DAIHATSU;F;;;;;0;1;;62;28
annuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;oui;DAIHATSU;F;;;;;0;0,394520548;;64;30
annuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;oui;DAIHATSU;F;;;;;0;0,260273973;;64;30
annuel;F;Médecin;Végétarien;Semi-urbain;Travail-quotidien;oui;DAIHATSU;F;;;;;0;0,734246575;;65;31
mensuel;F;Avocat;Carnivore;Rural;Travail-quotidien;non;AUDI;M;;;;;0;0,567123288;;31;11
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;2590,285714;;;;1;1;2590,29;48;10
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;49;11
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;50;12
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;51;13
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,073972603;;52;14
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,323287671;;52;14
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,597260274;;52;14
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;61,55900621;;;;1;0,769863014;61,56;53;15
mensuel;A;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;M;;;;;0;0,389041096;;32;11
mensuel;A;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;M;;;;;0;0,605479452;;32;11
mensuel;A;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;M;413,3478261;;;;1;0,997260274;413,35;33;12
mensuel;A;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;M;;;;;0;0,452054795;;34;13
mensuel;A;Informaticien;Végétarien;Urbain;Travail-occasionnel;oui;BMW;M;;;;;0;0,545205479;;34;13
annuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;M;;;;;0;0,468493151;;58;25
annuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;M;;;;;0;0,02739726;;59;26
annuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;M;;;;;0;0,498630137;;59;26
annuel;F;Médecin;Carnivore;Semi-urbain;Travail-quotidien;oui;RENAULT;M;;;;;0;0,997260274;;59;26
mensuel;F;Technicien;Carnivore;Rural;Travail-quotidien;non;SUBARU;M;;;;;0;0,216438356;;44;10
mensuel;F;Technicien;Carnivore;Rural;Travail-quotidien;non;SUBARU;M;2632,645963;;;;1;0,780821918;2632,65;44;10
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;SUBARU;M;;;;;0;0,580821918;;46;12
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;SUBARU;M;;;;;0;0,997260274;;47;13
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;SUBARU;M;;;;;0;1;;48;14
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;SUBARU;M;;;;;0;0,997260274;;49;15
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;SUBARU;M;;;;;0;1;;52;18
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,912328767;;48;27
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,084931507;;49;28
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,997260274;;50;29
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,997260274;;51;30
mensuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;1;;52;31
mensuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,997260274;;53;32
mensuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,997260274;;54;33
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,580821918;;61;31
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,41369863;;61;31
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,38630137;;62;32
mensuel;F;Actuaire;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,997260274;;63;33
mensuel;F;Actuaire;Végétalien;Semi-urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,424657534;;51;30
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;M;;;;;0;0,997260274;;49;13
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;M;2724,726708;;;;1;1;2724,73;52;16
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;GM;M;;;;;0;0,583561644;;67;35
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;GM;M;;;;;0;0,997260274;;68;36
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;GM;M;;;;;0;0,997260274;;69;37
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;oui;GM;M;;;;;0;0,8;;70;38
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;GM;M;;;;;0;0,194520548;;71;39
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;GM;M;155,173913;;;;1;1;155,17;71;39
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;GM;M;;;;;0;0,997260274;;72;40
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;GM;M;;;;;0;0,997260274;;73;41
mensuel;A;Ingénieur;Carnivore;Urbain;Travail-quotidien;non;GM;M;;;;;0;0,997260274;;74;42
mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;RENAULT;M;;;;;0;0,468493151;;28;10
mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,997260274;;29;11
mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,635616438;;30;12
mensuel;F;Informaticien;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;37;16
mensuel;F;Informaticien;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;38;17
mensuel;F;Informaticien;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;39;18
mensuel;F;Informaticien;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;1;;40;19
mensuel;F;Informaticien;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;F;16085,36025;;;;1;0,145205479;16085,36;41;20
mensuel;F;Informaticien;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,246575342;;42;21
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;oui;NISSAN;M;;;;;0;1;;42;20
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;44;22
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,353424658;;45;23
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;NISSAN;M;;;;;0;0,008219178;;45;23
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;NISSAN;M;;;;;0;0,021917808;;47;25
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;NISSAN;M;42782,72671;615,8819876;;;2;0,506849315;43398,61;47;25
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;NISSAN;M;;;;;0;0,487671233;;47;25
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;NISSAN;M;;;;;0;0,997260274;;48;26
mensuel;F;Technicien;Carnivore;Rural;Travail-occasionnel;non;NISSAN;M;;;;;0;0,282191781;;49;27
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;non;NISSAN;M;;;;;0;0,712328767;;49;27
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;1;;32;18
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;33;19
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;34;20
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,61369863;;35;21
